# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.4742888131512892,0.562374695701146,2.3594727600609295,5.019991054043104,32.076119881163194,0.0,0.7331959078081277,1.3638919548657562,101.16003755248403,-229.93261002236767
 0.47904057945916007,0.5736996919214193,2.3833234815261264,5.019338056606489,32.55131446586339,0.0,0.7172409168605827,1.3942316681779325,100.00377836617875,-243.33250235602515
 0.4837570394816601,0.5850521831201508,2.406994047352049,5.018714398723065,33.01728003293896,0.0,0.7012946662112788,1.4259341303741364,98.79561468827526,-256.15899893986517
 0.48843956301730695,0.5964330168013441,2.4304915062474053,5.018118695288153,33.47400765828759,0.0,0.6853740837848883,1.4590572121980911,97.53877836847636,-268.4100379273944
 0.4930894450450243,0.6078430020370247,2.453822520155825,5.0175496430547,33.92149561268446,0.0,0.6694950679202276,1.4936629826213343,96.2364102421199,-280.0862728545008
 0.49770791039926054,0.6192829101849955,2.476993388610698,5.01700601339791,34.359748973723555,0.0,0.6536724990885945,1.529818068519457,94.89155540316274,-291.1908471335798
 0.5022961180910936,0.6307534756234543,2.500010071225882,5.016486646006286,34.788779241086175,0.0,0.637920256285785,1.5675940529344237,93.50715926096503,-301.72917949244095
 0.5068551653087043,0.6422553965002845,2.5228782084994847,5.015990443193381,35.208603956810634,0.0,0.6222512368673705,1.6070679184734904,92.08606440897574,-311.708737408967
 0.5113860911268095,0.6537893354948933,2.5456031410887507,5.015516364990794,35.619246331600046,0.0,0.6066773801260179,1.6483225397200105,90.6310081591965,-321.1388374457473
 0.5158898799513699,0.6653559205905966,2.5681899276954536,5.015063424717218,36.02073487857477,0.0,0.5912096934570307,1.6914472327958885,89.144620810217,-330.03042702043336
 0.5203674647230226,0.676955745855665,2.5906433616859945,5.014630684982679,36.41310305539387,0.0,0.5758582811063632,1.736538368570055,87.62942452885581,-338.39588944329745
 0.5248197299001752,0.6885893722312315,2.612967986557967,5.014217254294408,36.796388915578305,0.0,0.5606323747439684,1.7837000591638748,86.08783280729143,-346.24885540853825
 0.5292475142405054,0.7002573283243843,2.635168110351692,5.013822283871501,37.17063476985493,0.0,0.5455403658853004,1.8330449267071274,84.52215047328087,-353.6040180976383
 0.5336516133976799,0.7119601112048662,2.6572478190954754,5.013444964747164,37.535886858104234,0.0,0.5305898392426689,1.8846949678255018,82.93457418057828,-360.47696385681337
 0.5380327823484067,0.7236981872039191,2.679210989365189,5.01308452532291,37.89219503238798,0.0,0.5157876073155808,1.9387825256300844,81.3271933337871,-366.884013118128
 0.5423917376634327,0.7354719927138942,2.70106130002957,5.012740229077106,38.239612451525694,0.0,0.5011397452857572,1.9954513873765596,79.70199142443755,-372.8420669391096
 0.5467291596347763,0.7472819349873709,2.7228022432455394,5.0124113723791375,38.57819528741704,0.0,0.4866516263775876,2.0548580253261317,78.06084769438785,-378.3684734601351
 0.5510456942703053,0.7591283929346059,2.744437134762681,5.012097282636646,38.908002443366684,0.0,0.47232795736322875,2.11717300322958,76.40553911812522,-383.4808975324652
